Datetime,Open,High,Low,Close,Adj Close,Volume
2020-11-17 10:28:00-05:00,450.6600036621094,450.6600036621094,447.6000061035156,447.8399963378906,447.8399963378906,346734
2020-11-17 10:30:00-05:00,447.8550109863281,448.94000244140625,447.2900085449219,447.3599853515625,447.3599853515625,247022
2020-11-17 10:32:00-05:00,447.4732971191406,447.56988525390625,445.0199890136719,445.8500061035156,445.8500061035156,296364
2020-11-17 10:34:00-05:00,445.9049987792969,447.69989013671875,445.8699951171875,447.4100036621094,447.4100036621094,234396
2020-11-17 10:36:00-05:00,447.50390625,447.989990234375,446.25,447.8785095214844,447.8785095214844,204848
2020-11-17 10:38:00-05:00,447.9100036621094,448.5,446.8800048828125,447.0,447.0,182953
2020-11-17 10:40:00-05:00,447.05999755859375,447.5,444.70001220703125,446.5,446.5,371214
2020-11-17 10:42:00-05:00,446.5950012207031,448.2099914550781,446.5,447.2665100097656,447.2665100097656,243349
2020-11-17 10:44:00-05:00,447.31878662109375,447.5,445.6700134277344,446.5852966308594,446.5852966308594,175899
2020-11-17 10:46:00-05:00,446.54998779296875,447.29998779296875,445.75,446.57000732421875,446.57000732421875,174147
2020-11-17 10:48:00-05:00,446.67291259765625,448.6199951171875,446.5,447.11749267578125,447.11749267578125,261918
2020-11-17 10:50:00-05:00,447.04998779296875,447.21978759765625,445.7799987792969,446.1099853515625,446.1099853515625,201369
2020-11-17 10:52:00-05:00,446.0899963378906,446.69989013671875,445.0,446.2384033203125,446.2384033203125,210116
2020-11-17 10:54:00-05:00,446.17999267578125,446.5299987792969,443.8500061035156,444.3399963378906,444.3399963378906,290373
2020-11-17 10:56:00-05:00,444.29998779296875,446.0,444.0,444.2373962402344,444.2373962402344,281614
2020-11-17 10:58:00-05:00,444.010009765625,444.6700134277344,442.79998779296875,444.1650085449219,444.1650085449219,366440
2020-11-17 11:00:00-05:00,444.2195129394531,445.45001220703125,443.590087890625,444.875,444.875,247377
2020-11-17 11:02:00-05:00,444.80999755859375,445.4122009277344,444.3399963378906,445.4122009277344,445.4122009277344,157281
2020-11-17 11:04:00-05:00,445.45001220703125,446.2300109863281,444.3500061035156,445.260009765625,445.260009765625,224703
2020-11-17 11:06:00-05:00,445.1499938964844,445.1499938964844,442.2699890136719,442.3934020996094,442.3934020996094,310882
2020-11-17 11:08:00-05:00,442.3396911621094,443.5,442.25,442.5174865722656,442.5174865722656,238530
2020-11-17 11:10:00-05:00,442.6000061035156,442.6000061035156,440.5163879394531,441.5705871582031,441.5705871582031,503825
2020-11-17 11:12:00-05:00,441.6300048828125,442.78900146484375,440.84600830078125,442.3500061035156,442.3500061035156,298759
2020-11-17 11:14:00-05:00,442.5,442.9599914550781,441.67999267578125,441.7348937988281,441.7348937988281,238717
2020-11-17 11:16:00-05:00,441.739990234375,441.7900085449219,439.0,439.4949951171875,439.4949951171875,514415
2020-11-17 11:18:00-05:00,439.3900146484375,439.70001220703125,438.2095947265625,439.5799865722656,439.5799865722656,488572
2020-11-17 11:20:00-05:00,439.6300048828125,439.70001220703125,437.0,437.1025085449219,437.1025085449219,381266
2020-11-17 11:22:00-05:00,437.0299987792969,438.0,436.04998779296875,437.7900085449219,437.7900085449219,536217
2020-11-17 11:24:00-05:00,437.6400146484375,438.67999267578125,437.1807861328125,438.5455017089844,438.5455017089844,310778
2020-11-17 11:26:00-05:00,438.5299987792969,438.6000061035156,436.68011474609375,438.17010498046875,438.17010498046875,330651
2020-11-17 11:28:00-05:00,438.2200012207031,438.2799072265625,435.54998779296875,436.32000732421875,436.32000732421875,333661
2020-11-17 11:30:00-05:00,436.1199951171875,438.5,436.0899963378906,438.1012878417969,438.1012878417969,364835
2020-11-17 11:32:00-05:00,438.0950012207031,439.20001220703125,437.5,438.8999938964844,438.8999938964844,312881
2020-11-17 11:34:00-05:00,438.8299865722656,439.70001220703125,438.5,438.510009765625,438.510009765625,327401
2020-11-17 11:36:00-05:00,438.6400146484375,440.25,438.07000732421875,439.3999938964844,439.3999938964844,239506
2020-11-17 11:38:00-05:00,439.4844055175781,440.0,438.7900085449219,439.25030517578125,439.25030517578125,182317
2020-11-17 11:40:00-05:00,439.17999267578125,439.19000244140625,437.7699890136719,438.17999267578125,438.17999267578125,209344
2020-11-17 11:42:00-05:00,438.28948974609375,438.6600036621094,436.6199951171875,437.42999267578125,437.42999267578125,226993
2020-11-17 11:44:00-05:00,437.4541015625,437.70989990234375,436.66009521484375,436.9652099609375,436.9652099609375,176161
2020-11-17 11:46:00-05:00,437.0,437.677490234375,436.6499938964844,437.1025085449219,437.1025085449219,236546
2020-11-17 11:48:00-05:00,437.1398010253906,437.21990966796875,435.07000732421875,435.489990234375,435.489990234375,429259
2020-11-17 11:50:00-05:00,435.6816101074219,436.55999755859375,433.6700134277344,433.72930908203125,433.72930908203125,530836
2020-11-17 11:52:00-05:00,433.6400146484375,434.97900390625,433.010009765625,434.45001220703125,434.45001220703125,397721
2020-11-17 11:54:00-05:00,434.239990234375,436.3598937988281,434.239990234375,435.8800048828125,435.8800048828125,334712
2020-11-17 11:56:00-05:00,435.9226989746094,436.88970947265625,435.6099853515625,436.010009765625,436.010009765625,263817
2020-11-17 11:58:00-05:00,436.1000061035156,437.80999755859375,435.90008544921875,437.55999755859375,437.55999755859375,334965
2020-11-17 12:00:00-05:00,437.55999755859375,438.8699951171875,437.4171142578125,438.0906066894531,438.0906066894531,341811
2020-11-17 12:02:00-05:00,438.0199890136719,438.40289306640625,436.5,436.8103942871094,436.8103942871094,236663
2020-11-17 12:04:00-05:00,436.827392578125,438.19989013671875,436.7406005859375,438.08990478515625,438.08990478515625,154404
2020-11-17 12:06:00-05:00,437.9681091308594,439.4700012207031,437.82000732421875,439.13751220703125,439.13751220703125,313545
2020-11-17 12:08:00-05:00,439.17401123046875,439.4800109863281,438.6700134277344,438.9023132324219,438.9023132324219,190744
2020-11-17 12:10:00-05:00,438.8500061035156,439.1460876464844,437.1499938964844,437.6899108886719,437.6899108886719,200220
2020-11-17 12:12:00-05:00,437.6059875488281,438.69989013671875,437.19000244140625,437.5,437.5,145030
2020-11-17 12:14:00-05:00,437.4100036621094,438.3699035644531,437.3468933105469,437.5,437.5,114930
2020-11-17 12:16:00-05:00,437.54998779296875,437.6000061035156,436.0,437.0964050292969,437.0964050292969,191337
2020-11-17 12:18:00-05:00,437.1000061035156,438.2880859375,437.0,437.885009765625,437.885009765625,136039
2020-11-17 12:20:00-05:00,437.7301025390625,439.0,437.5201110839844,438.3699951171875,438.3699951171875,164103
2020-11-17 12:22:00-05:00,438.3699951171875,440.20989990234375,438.0,438.9234924316406,438.9234924316406,342159
2020-11-17 12:24:00-05:00,438.9200134277344,441.8699951171875,438.90570068359375,441.5671081542969,441.5671081542969,425573
2020-11-17 12:26:00-05:00,441.70001220703125,443.3900146484375,441.38470458984375,442.4421081542969,442.4421081542969,435765
2020-11-17 12:28:00-05:00,442.5559997558594,443.2699890136719,441.239990234375,442.4787902832031,442.4787902832031,299110
2020-11-17 12:30:00-05:00,442.4800109863281,445.0,442.3399963378906,444.6000061035156,444.6000061035156,551650
2020-11-17 12:32:00-05:00,444.44000244140625,445.94000244140625,443.9599914550781,445.2619934082031,445.2619934082031,495092
2020-11-17 12:34:00-05:00,445.3877868652344,445.3999938964844,443.1099853515625,444.4100036621094,444.4100036621094,286761
2020-11-17 12:36:00-05:00,444.4599914550781,444.6000061035156,443.5,443.9035949707031,443.9035949707031,186858
2020-11-17 12:38:00-05:00,443.8710021972656,445.1799011230469,442.6499938964844,443.102294921875,443.102294921875,275984
2020-11-17 12:40:00-05:00,443.1050109863281,444.95989990234375,443.1000061035156,443.8999938964844,443.8999938964844,219249
2020-11-17 12:42:00-05:00,443.9599914550781,445.3999938964844,443.7500915527344,443.8900146484375,443.8900146484375,219711
2020-11-17 12:44:00-05:00,443.8374938964844,446.67999267578125,443.80010986328125,446.4198913574219,446.4198913574219,277476
2020-11-17 12:46:00-05:00,446.3999938964844,446.4999084472656,445.35260009765625,445.9100036621094,445.9100036621094,207958
2020-11-17 12:48:00-05:00,445.9800109863281,446.57000732421875,444.6600036621094,445.07958984375,445.07958984375,210291
2020-11-17 12:50:00-05:00,445.119384765625,445.659912109375,444.29998779296875,444.35198974609375,444.35198974609375,151727
2020-11-17 12:52:00-05:00,444.42498779296875,445.07989501953125,443.7799987792969,444.79998779296875,444.79998779296875,141698
2020-11-17 12:54:00-05:00,444.80999755859375,445.0899963378906,443.85009765625,443.9750061035156,443.9750061035156,125046
2020-11-17 12:56:00-05:00,444.18499755859375,445.30999755859375,444.010009765625,444.38720703125,444.38720703125,112298
2020-11-17 12:58:00-05:00,444.36529541015625,445.1000061035156,444.2699890136719,444.6549987792969,444.6549987792969,131233
2020-11-17 13:00:00-05:00,444.68499755859375,445.1000061035156,443.3299865722656,444.93011474609375,444.93011474609375,180439
2020-11-17 13:02:00-05:00,444.94000244140625,446.0,444.94000244140625,445.6600036621094,445.6600036621094,241620
2020-11-17 13:04:00-05:00,445.7078857421875,446.2799987792969,445.3500061035156,445.5950012207031,445.5950012207031,196045
2020-11-17 13:06:00-05:00,445.63531494140625,446.5,445.20001220703125,446.2430114746094,446.2430114746094,145243
2020-11-17 13:08:00-05:00,446.2699890136719,446.82989501953125,445.5,446.4700012207031,446.4700012207031,217636
2020-11-17 13:10:00-05:00,446.5,446.510009765625,445.1400146484375,445.510009765625,445.510009765625,187353
2020-11-17 13:12:00-05:00,445.4739990234375,446.09991455078125,445.1319885253906,445.697509765625,445.697509765625,103733
2020-11-17 13:14:00-05:00,445.5758972167969,445.7030029296875,444.510009765625,444.8931884765625,444.8931884765625,107775
2020-11-17 13:16:00-05:00,444.8299865722656,445.5,444.510009765625,445.31549072265625,445.31549072265625,97632
2020-11-17 13:18:00-05:00,445.2940979003906,446.3528137207031,445.0328063964844,446.260009765625,446.260009765625,125320
2020-11-17 13:20:00-05:00,446.36761474609375,446.6400146484375,445.5000915527344,445.8633117675781,445.8633117675781,136440
2020-11-17 13:22:00-05:00,445.92999267578125,446.8299865722656,445.5,446.69500732421875,446.69500732421875,133933
2020-11-17 13:24:00-05:00,446.7799987792969,447.70001220703125,446.5,446.9276123046875,446.9276123046875,260172
2020-11-17 13:26:00-05:00,446.92718505859375,447.5,446.7088928222656,447.389892578125,447.389892578125,125652
2020-11-17 13:28:00-05:00,447.4043884277344,447.9200134277344,447.010009765625,447.7301025390625,447.7301025390625,185855
2020-11-17 13:30:00-05:00,447.79998779296875,448.0,446.7099914550781,447.42999267578125,447.42999267578125,224886
2020-11-17 13:32:00-05:00,447.4100036621094,447.7099914550781,447.00030517578125,447.45001220703125,447.45001220703125,82432
2020-11-17 13:34:00-05:00,447.548095703125,447.6000061035156,446.4599914550781,446.5,446.5,101137
2020-11-17 13:36:00-05:00,446.4549865722656,446.9198913574219,446.20001220703125,446.63031005859375,446.63031005859375,99863
2020-11-17 13:38:00-05:00,446.50909423828125,447.1099853515625,446.260009765625,446.3599853515625,446.3599853515625,84727
2020-11-17 13:40:00-05:00,446.3955993652344,446.3955993652344,444.6099853515625,445.0799865722656,445.0799865722656,188966
2020-11-17 13:42:00-05:00,445.1600036621094,445.1689147949219,444.2300109863281,444.7698974609375,444.7698974609375,152914
2020-11-17 13:44:00-05:00,444.7432861328125,445.0,443.2799987792969,443.510009765625,443.510009765625,198354
2020-11-17 13:46:00-05:00,443.7049865722656,444.1400146484375,443.2500915527344,443.8316955566406,443.8316955566406,154500
2020-11-17 13:48:00-05:00,443.79669189453125,444.8518981933594,443.75,444.6700134277344,444.6700134277344,120990
2020-11-17 13:50:00-05:00,444.69500732421875,444.69500732421875,443.79998779296875,443.81988525390625,443.81988525390625,93542
2020-11-17 13:52:00-05:00,443.8699035644531,445.4244079589844,443.75,445.34991455078125,445.34991455078125,90887
2020-11-17 13:54:00-05:00,445.339599609375,445.67999267578125,444.8299865722656,445.0299987792969,445.0299987792969,108879
2020-11-17 13:56:00-05:00,445.05999755859375,445.7699890136719,444.8399963378906,445.7229919433594,445.7229919433594,100728
2020-11-17 13:58:00-05:00,445.7699890136719,445.7799987792969,444.5849914550781,445.4649963378906,445.4649963378906,247376
2020-11-17 14:00:00-05:00,445.5,447.1799011230469,445.5,447.10589599609375,447.10589599609375,166401
2020-11-17 14:02:00-05:00,447.0899963378906,447.42840576171875,446.519287109375,446.7091979980469,446.7091979980469,135637
2020-11-17 14:04:00-05:00,446.79998779296875,447.19989013671875,446.3299865722656,446.84820556640625,446.84820556640625,108146
2020-11-17 14:06:00-05:00,446.9150085449219,446.9150085449219,446.010009765625,446.7434997558594,446.7434997558594,94405
2020-11-17 14:08:00-05:00,446.67498779296875,447.2200012207031,446.29998779296875,446.7099914550781,446.7099914550781,100284
2020-11-17 14:10:00-05:00,446.7099914550781,447.0,445.6083984375,446.0799865722656,446.0799865722656,107906
2020-11-17 14:12:00-05:00,446.22039794921875,446.29998779296875,445.6000061035156,445.6400146484375,445.6400146484375,266938
2020-11-17 14:14:00-05:00,445.739990234375,446.243896484375,445.29998779296875,445.7550048828125,445.7550048828125,95542
2020-11-17 14:16:00-05:00,445.8800048828125,446.9599914550781,445.840087890625,446.80499267578125,446.80499267578125,124049
2020-11-17 14:18:00-05:00,446.75,447.3599853515625,446.4800109863281,447.19000244140625,447.19000244140625,109439
2020-11-17 14:20:00-05:00,447.1560974121094,447.7099914550781,446.75,446.82720947265625,446.82720947265625,150666
2020-11-17 14:22:00-05:00,446.89581298828125,447.1300048828125,446.2099914550781,446.3399963378906,446.3399963378906,82257
2020-11-17 14:24:00-05:00,446.42498779296875,446.4540100097656,444.1099853515625,444.2398986816406,444.2398986816406,197655
2020-11-17 14:26:00-05:00,444.20001220703125,445.23638916015625,444.190185546875,444.94000244140625,444.94000244140625,130898
2020-11-17 14:28:00-05:00,444.8399963378906,445.389892578125,444.1400146484375,445.389892578125,445.389892578125,143137
2020-11-17 14:30:00-05:00,445.2897033691406,445.4800109863281,444.80010986328125,445.20001220703125,445.20001220703125,79829
2020-11-17 14:32:00-05:00,445.29998779296875,445.6499938964844,444.80999755859375,445.1142883300781,445.1142883300781,89850
2020-11-17 14:34:00-05:00,445.1199951171875,445.7976989746094,445.0,445.6802062988281,445.6802062988281,115263
2020-11-17 14:36:00-05:00,445.739990234375,445.7799987792969,445.04998779296875,445.3349914550781,445.3349914550781,70661
2020-11-17 14:38:00-05:00,445.4425048828125,445.6000061035156,445.1300964355469,445.3471984863281,445.3471984863281,57459
2020-11-17 14:40:00-05:00,445.4700012207031,445.4912109375,444.5,444.5199890136719,444.5199890136719,90924
2020-11-17 14:42:00-05:00,444.5799865722656,444.76190185546875,443.6700134277344,443.8500061035156,443.8500061035156,102985
2020-11-17 14:44:00-05:00,443.80999755859375,444.5487060546875,443.760009765625,444.4471130371094,444.4471130371094,66054
2020-11-17 14:46:00-05:00,444.3399963378906,444.5199890136719,443.57000732421875,443.8800048828125,443.8800048828125,75234
2020-11-17 14:48:00-05:00,443.9381103515625,444.45001220703125,443.75,443.989990234375,443.989990234375,81093
2020-11-17 14:50:00-05:00,444.010009765625,444.05999755859375,443.7200012207031,443.9800109863281,443.9800109863281,108517
2020-11-17 14:52:00-05:00,444.0293884277344,445.1000061035156,443.9750061035156,444.70001220703125,444.70001220703125,114320
2020-11-17 14:54:00-05:00,444.71710205078125,445.45001220703125,444.3900146484375,445.260009765625,445.260009765625,89998
2020-11-17 14:56:00-05:00,445.3299865722656,445.3999938964844,444.45001220703125,444.7699890136719,444.7699890136719,77444
2020-11-17 14:58:00-05:00,444.7699890136719,444.9779968261719,444.55999755859375,444.5899963378906,444.5899963378906,51208
2020-11-17 15:00:00-05:00,444.67999267578125,444.7550048828125,443.29998779296875,444.07000732421875,444.07000732421875,137979
2020-11-17 15:02:00-05:00,443.95001220703125,444.0,441.489990234375,442.1000061035156,442.1000061035156,213011
2020-11-17 15:04:00-05:00,442.0456848144531,442.57379150390625,441.75,442.1300048828125,442.1300048828125,159475
2020-11-17 15:06:00-05:00,442.0299987792969,442.6499938964844,441.1700134277344,441.2370910644531,441.2370910644531,125596
2020-11-17 15:08:00-05:00,441.20001220703125,441.2008056640625,439.8800048828125,440.6000061035156,440.6000061035156,250665
2020-11-17 15:10:00-05:00,440.5950012207031,440.6531066894531,438.0804138183594,438.8949890136719,438.8949890136719,252070
2020-11-17 15:12:00-05:00,438.9599914550781,441.3999938964844,438.90618896484375,441.1700134277344,441.1700134277344,228505
2020-11-17 15:14:00-05:00,441.2300109863281,442.04998779296875,440.25,441.81500244140625,441.81500244140625,181142
2020-11-17 15:16:00-05:00,441.8080139160156,442.17999267578125,441.510009765625,441.5679931640625,441.5679931640625,128054
2020-11-17 15:18:00-05:00,441.56610107421875,441.7698974609375,440.8399963378906,441.20001220703125,441.20001220703125,110052
2020-11-17 15:20:00-05:00,441.20001220703125,442.1000061035156,439.3301086425781,440.1404113769531,440.1404113769531,197687
2020-11-17 15:22:00-05:00,440.3140869140625,440.6099853515625,438.989990234375,438.989990234375,438.989990234375,119356
2020-11-17 15:24:00-05:00,439.00140380859375,441.0,438.92999267578125,440.7052001953125,440.7052001953125,146184
2020-11-17 15:26:00-05:00,440.69000244140625,441.3500061035156,440.1300048828125,440.6300048828125,440.6300048828125,112923
2020-11-17 15:28:00-05:00,440.7611999511719,441.3800048828125,440.0,440.635498046875,440.635498046875,116499
2020-11-17 15:30:00-05:00,440.5,440.6300048828125,439.3699951171875,439.875,439.875,133334
2020-11-17 15:32:00-05:00,439.9898986816406,440.6300048828125,439.18011474609375,439.2576904296875,439.2576904296875,106849
2020-11-17 15:34:00-05:00,439.2950134277344,439.75,439.1029968261719,439.5,439.5,86687
2020-11-17 15:36:00-05:00,439.42999267578125,440.8900146484375,439.34429931640625,440.18389892578125,440.18389892578125,134837
2020-11-17 15:38:00-05:00,440.2699890136719,441.0299987792969,440.0,440.8569030761719,440.8569030761719,105555
2020-11-17 15:40:00-05:00,440.9298095703125,441.24530029296875,440.3999938964844,441.18499755859375,441.18499755859375,91781
2020-11-17 15:42:00-05:00,441.2840881347656,441.2840881347656,440.0,440.05499267578125,440.05499267578125,127123
2020-11-17 15:44:00-05:00,440.0570068359375,441.20001220703125,439.82000732421875,440.739990234375,440.739990234375,133999
2020-11-17 15:46:00-05:00,440.7107849121094,441.9700012207031,440.6700134277344,441.6679992675781,441.6679992675781,160176
2020-11-17 15:48:00-05:00,441.8299865722656,441.8399963378906,440.7101135253906,440.9999084472656,440.9999084472656,137985
2020-11-17 15:50:00-05:00,440.9100036621094,442.3500061035156,440.79998779296875,442.2200012207031,442.2200012207031,194843
2020-11-17 15:52:00-05:00,442.3399963378906,443.0,442.1401062011719,442.3999938964844,442.3999938964844,232568
2020-11-17 15:54:00-05:00,442.3999938964844,442.3999938964844,441.25,441.7200012207031,441.7200012207031,212239
2020-11-17 15:56:00-05:00,441.739990234375,442.1947021484375,441.2301940917969,441.8500061035156,441.8500061035156,209047
2020-11-17 15:58:00-05:00,441.80999755859375,441.9399108886719,441.0899963378906,441.57000732421875,441.57000732421875,279310
2020-11-18 09:30:00-05:00,448.3500061035156,448.3500061035156,443.8074951171875,446.1878967285156,446.1878967285156,2200347
2020-11-18 09:32:00-05:00,446.010009765625,446.8999938964844,443.5000915527344,446.2699890136719,446.2699890136719,352611
2020-11-18 09:34:00-05:00,446.2543029785156,449.55499267578125,445.07000732421875,449.3999938964844,449.3999938964844,504947
2020-11-18 09:36:00-05:00,449.3999938964844,451.1099853515625,448.5,450.0799865722656,450.0799865722656,699229
2020-11-18 09:38:00-05:00,450.0799865722656,450.2615966796875,448.0993957519531,449.3999938964844,449.3999938964844,367196
2020-11-18 09:40:00-05:00,449.489990234375,453.45001220703125,449.489990234375,452.7699890136719,452.7699890136719,760561
2020-11-18 09:42:00-05:00,452.7449951171875,454.0,450.40020751953125,450.4100036621094,450.4100036621094,565087
2020-11-18 09:44:00-05:00,450.3999938964844,450.9999084472656,448.79998779296875,450.2049865722656,450.2049865722656,368320
2020-11-18 09:46:00-05:00,450.19000244140625,452.57000732421875,450.19000244140625,452.0682067871094,452.0682067871094,341027
2020-11-18 09:48:00-05:00,452.1199951171875,453.5,450.53009033203125,451.1932067871094,451.1932067871094,278961
2020-11-18 09:50:00-05:00,451.17999267578125,453.79998779296875,450.6200866699219,452.44000244140625,452.44000244140625,355775
2020-11-18 09:52:00-05:00,452.3999938964844,452.76300048828125,450.6400146484375,451.87030029296875,451.87030029296875,240220
2020-11-18 09:54:00-05:00,452.0,452.13958740234375,447.8528137207031,447.8800964355469,447.8800964355469,400926
2020-11-18 09:56:00-05:00,447.95001220703125,450.247314453125,447.8800048828125,449.8367004394531,449.8367004394531,246407
2020-11-18 09:58:00-05:00,449.9599914550781,450.9100036621094,449.23699951171875,450.7409973144531,450.7409973144531,156899
2020-11-18 10:00:00-05:00,450.8598937988281,451.7633972167969,450.1600036621094,451.7300109863281,451.7300109863281,241630
2020-11-18 10:02:00-05:00,451.7179870605469,454.0,451.2099914550781,453.0299987792969,453.0299987792969,428063
2020-11-18 10:04:00-05:00,453.114990234375,455.1499938964844,453.0400085449219,454.0,454.0,615019
2020-11-18 10:06:00-05:00,453.989990234375,454.606689453125,452.2200012207031,452.3399963378906,452.3399963378906,266147
2020-11-18 10:08:00-05:00,452.5400085449219,454.39990234375,452.3399963378906,453.9599914550781,453.9599914550781,205493
2020-11-18 10:10:00-05:00,453.91009521484375,455.94000244140625,453.840087890625,455.7099914550781,455.7099914550781,375852
2020-11-18 10:12:00-05:00,455.7449951171875,457.1300048828125,454.55999755859375,456.88330078125,456.88330078125,547033
2020-11-18 10:14:00-05:00,456.8529968261719,457.54998779296875,456.1000061035156,456.55999755859375,456.55999755859375,457655
2020-11-18 10:16:00-05:00,456.64300537109375,456.64300537109375,454.2200012207031,454.2900085449219,454.2900085449219,365712
2020-11-18 10:18:00-05:00,454.3035888671875,456.07000732421875,454.2200927734375,455.1050109863281,455.1050109863281,227856
2020-11-18 10:20:00-05:00,455.0790100097656,457.0,455.04010009765625,456.42498779296875,456.42498779296875,217644
2020-11-18 10:22:00-05:00,456.3999938964844,456.3999938964844,455.0,455.6549987792969,455.6549987792969,173743
2020-11-18 10:24:00-05:00,455.5809020996094,456.4800109863281,455.0899963378906,455.0899963378906,455.0899963378906,194564
2020-11-18 10:26:00-05:00,455.1622009277344,456.2499084472656,455.07000732421875,455.7799072265625,455.7799072265625,162790
2020-11-18 10:28:00-05:00,455.6164855957031,456.7300109863281,453.2900085449219,454.68499755859375,454.68499755859375,347394
2020-11-18 10:30:00-05:00,454.7900085449219,455.489990234375,454.0,454.4798889160156,454.4798889160156,214616
2020-11-18 10:32:00-05:00,454.3949890136719,455.2461853027344,453.7799987792969,454.7650146484375,454.7650146484375,183794
2020-11-18 10:34:00-05:00,454.8594970703125,456.426513671875,454.6600036621094,456.0799865722656,456.0799865722656,206097
2020-11-18 10:36:00-05:00,456.0299987792969,456.0299987792969,453.55059814453125,454.3399963378906,454.3399963378906,189111
2020-11-18 10:38:00-05:00,454.3299865722656,455.54998779296875,454.0884094238281,454.81561279296875,454.81561279296875,138614
2020-11-18 10:40:00-05:00,454.7842102050781,456.0799865722656,454.5199890136719,456.0,456.0,195274
2020-11-18 10:42:00-05:00,456.04998779296875,456.0799865722656,454.6000061035156,454.77099609375,454.77099609375,145815
2020-11-18 10:44:00-05:00,454.67999267578125,456.42999267578125,454.5,456.42999267578125,456.42999267578125,163138
2020-11-18 10:46:00-05:00,456.45001220703125,456.7799987792969,454.5799865722656,455.29998779296875,455.29998779296875,215268
2020-11-18 10:48:00-05:00,455.29998779296875,456.04998779296875,454.8699951171875,455.56500244140625,455.56500244140625,126863
2020-11-18 10:50:00-05:00,455.57000732421875,456.79998779296875,455.4100036621094,456.17498779296875,456.17498779296875,164912
2020-11-18 10:52:00-05:00,456.17999267578125,457.8399963378906,455.260009765625,456.35150146484375,456.35150146484375,340331
2020-11-18 10:54:00-05:00,456.3349914550781,456.5,454.79998779296875,454.82000732421875,454.82000732421875,175461
2020-11-18 10:56:00-05:00,454.9049987792969,455.3550109863281,454.25,454.94000244140625,454.94000244140625,131215
2020-11-18 10:58:00-05:00,455.0487976074219,455.54998779296875,454.70001220703125,454.7699890136719,454.7699890136719,109830
2020-11-18 11:00:00-05:00,454.90069580078125,455.739990234375,454.7799987792969,455.6405029296875,455.6405029296875,84436
